Fecha Hora,centro de alto rendimiento_PM10 [µg/m3],centro de alto rendimiento_PM2.5 [µg/m3],guaymaral_PM10 [µg/m3],guaymaral_PM2.5 [µg/m3],las ferias_PM10 [µg/m3],las ferias_PM2.5 [µg/m3],minambiente_PM10 [µg/m3],minambiente_PM2.5 [µg/m3],suba_PM10 [µg/m3],suba_PM2.5 [µg/m3],usaquen_PM10 [µg/m3],usaquen_PM2.5 [µg/m3],ciudad bolivar_PM10 [µg/m3],ciudad bolivar_PM2.5 [µg/m3],colina_PM10 [µg/m3],colina_PM2.5 [µg/m3],jazmin_PM10 [µg/m3],jazmin_PM2.5 [µg/m3],movil fontibon_PM10 [µg/m3],movil fontibon_PM2.5 [µg/m3],usme_PM10 [µg/m3],usme_PM2.5 [µg/m3],san cristobal_PM10 [µg/m3],san cristobal_PM2.5 [µg/m3],tunal_PM10 [µg/m3],tunal_PM2.5 [µg/m3],bolivia_PM10 [µg/m3],bolivia_PM2.5 [µg/m3],carvajal - sevillana_PM10 [µg/m3],carvajal - sevillana_PM2.5 [µg/m3],fontibon_PM10 [µg/m3],fontibon_PM2.5 [µg/m3],kennedy_PM10 [µg/m3],kennedy_PM2.5 [µg/m3],movil 7ma_PM10 [µg/m3],movil 7ma_PM2.5 [µg/m3],puente aranda_PM10 [µg/m3],puente aranda_PM2.5 [µg/m3]
2024-01-28 23:00,25.799999999999997,1.0,18.0,15.0,8.300000000000004,16.0,77.0,52.0,7.199999999999996,5.0,0.0,5.0,,13.0,17.5,18.700000000000003,24.4,21.6,0.5,20.0,,,,12.0,5.0,13.0,,,,,14.600000000000001,11.899999999999999,13.199999999999996,1.5,,,20.200000000000003,13.100000000000001
2024-01-28 24:00,12.3,18.700000000000003,0.0,0.0,8.7,25.0,53.5,32.0,19.199999999999996,3.0,0.0,0.0,,15.500000000000004,5.700000000000003,23.9,24.5,14.2,0.0,30.1,,,,15.0,4.0,9.0,,,,,0.0,12.100000000000001,28.800000000000004,0.0,,,22.0,22.0
2024-01-29 01:00,26.700000000000003,12.899999999999999,0.0,0.0,4.200000000000003,8.0,35.1,21.0,12.299999999999997,17.0,0.0,0.0,,0.0,13.999999999999996,28.700000000000003,12.2,17.299999999999997,0.0,16.0,,,15.0,22.0,21.0,10.0,,,,,0.0,1.5999999999999979,33.1,17.5,,,18.799999999999997,18.5
2024-01-29 02:00,13.899999999999999,10.899999999999999,0.0,0.0,7.399999999999999,9.0,12.100000000000001,9.0,10.0,9.0,0.0,0.0,,0.0,11.7,20.1,12.2,15.400000000000002,0.0,21.1,,,5.0,3.0,7.0,0.0,,,,,0.0,3.8000000000000043,35.39999999999999,1.8000000000000007,,,17.5,16.9
2024-01-29 03:00,9.700000000000003,0.0,0.0,4.0,26.199999999999996,7.0,11.600000000000001,9.0,0.6999999999999957,14.0,0.0,0.0,,0.0,0.0,15.9,17.400000000000002,18.6,0.0,9.3,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,17.200000000000003,0.0,,,18.3,11.600000000000001
2024-01-29 04:00,0.0,4.699999999999999,0.0,0.0,14.3,12.0,11.899999999999999,4.0,0.0,1.0,0.0,0.0,,0.0,0.0,13.600000000000001,4.800000000000001,7.599999999999998,0.0,8.2,,,0.0,0.0,6.0,0.0,,,,,0.0,8.8,7.599999999999994,0.0,,,10.200000000000001,8.100000000000001
2024-01-29 05:00,5.800000000000004,2.3000000000000007,0.0,0.0,9.3,0.0,11.600000000000001,8.0,0.0,0.0,0.0,12.0,,0.0,0.3000000000000007,11.7,0.0,0.0,0.0,17.3,,,0.0,0.0,0.0,0.0,,,,,0.0,1.3000000000000007,0.0,0.0,,,0.0,5.3
2024-01-29 06:00,0.0,0.0,0.0,0.0,0.0,2.0,23.0,24.0,0.0,4.0,0.0,2.0,,0.0,0.0,3.5,0.0,0.0,0.0,21.5,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,8.8
2024-01-29 07:00,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,0.0,35.0,0.0,0.0,,0.0,0.0,2.5999999999999996,0.0,0.0,0.0,12.5,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.1999999999999993
2024-01-29 08:00,0.0,0.0,0.0,0.0,1.0,0.0,20.5,9.0,26.30000000000001,19.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,35.699999999999996,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024-01-29 09:00,0.0,0.0,0.0,0.0,0.0,12.0,18.0,13.0,34.69999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000007,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0
2024-01-29 10:00,0.0,17.4,0.0,0.0,0.0,0.0,20.3,3.0,6.1000000000000085,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6000000000000014,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0
2024-01-29 11:00,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5.200000000000003,,,,,0.0,0.0
2024-01-29 12:00,0.0,1.3000000000000007,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,22.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,4.399999999999999,,,,,12.0,0.0
2024-01-29 13:00,0.0,10.7,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,23.900000000000006,0.8999999999999986,,,0.0,0.0,0.0,0.0,,,,,0.0,3.599999999999998,,,,,81.7,0.0
2024-01-29 14:00,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999943,,,0.0,0.0,0.0,0.0,,,,,0.0,2.6000000000000014,,,,,44.900000000000006,0.0
2024-01-29 15:00,0.0,0.0,95.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.599999999999994,,,0.0,0.0,13.0,0.0,,,,,0.0,9.600000000000001,,,,,17.900000000000006,0.0
2024-01-29 16:00,0.0,0.0,60.0,10.0,0.0,13.0,5.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,0.0,10.599999999999998,,,,,42.9,0.0
2024-01-29 17:00,0.0,0.0,38.0,0.0,0.0,2.0,11.5,7.0,0.0,3.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,24.9,0.0
2024-01-29 18:00,3.0999999999999943,0.0,21.0,14.0,0.10000000000000142,0.0,6.299999999999997,7.0,11.100000000000001,2.0,0.10000000000000142,0.0,0.0,0.0,13.700000000000003,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,,,,,0.0,4.899999999999999,,,,,8.100000000000001,0.0
2024-01-29 19:00,0.0,0.0,18.0,3.0,0.0,1.0,6.299999999999997,3.0,19.699999999999996,6.0,3.9000000000000057,0.0,0.0,0.0,5.599999999999994,0.0,10.699999999999996,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,6.600000000000001,0.0
2024-01-29 20:00,6.200000000000003,0.1999999999999993,19.0,10.0,1.3999999999999986,2.0,0.0,0.0,4.100000000000001,6.0,0.0,0.0,0.0,0.0,8.5,7.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.299999999999997,,,,0.0,0.0,,,,,0.0,0.0
2024-01-29 21:00,9.700000000000003,0.0,14.0,11.0,20.5,10.0,3.8999999999999986,16.0,0.0,16.0,0.0,1.0,0.0,0.0,1.5,12.5,0.0,0.0,14.000000000000007,0.0,0.0,0.0,4.0,3.0,0.0,0.0,12.100000000000001,,,,0.0,17.7,,,,,13.300000000000004,7.700000000000001
2024-01-29 22:00,16.0,3.8999999999999986,0.0,0.0,0.0,2.0,26.7,23.0,1.7000000000000028,16.0,0.0,0.0,10.299999999999997,0.0,8.0,9.5,0.0,0.0,16.199999999999996,0.0,,,3.0,0.0,0.0,0.0,23.299999999999997,,,,0.8999999999999986,10.8,,,,,3.299999999999997,5.6
2024-01-29 23:00,16.4,0.0,0.0,0.0,0.0,5.0,12.7,15.0,27.700000000000003,11.0,0.0,0.0,0.0,0.0,1.6000000000000014,7.2,7.0,0.0,0.0,0.0,,,0.0,4.0,0.0,0.0,31.300000000000004,,,,0.0,4.0,,,,,0.0,5.9
2024-01-29 24:00,18.4,0.0,7.0,0.0,0.0,3.0,12.100000000000001,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300000000000001,14.299999999999999,3.8999999999999986,4.099999999999998,0.0,6.200000000000003,,,0.0,0.0,0.0,0.0,27.5,,,,0.0,1.4000000000000021,,,,,0.0,6.199999999999999
2024-01-30 01:00,18.099999999999998,0.0,1.0,0.0,2.700000000000003,0.0,33.2,14.0,0.0,14.0,0.0,0.0,0.0,4.599999999999998,12.399999999999999,15.6,0.0,4.699999999999999,4.1000000000000085,4.5,,,0.0,0.0,0.0,0.0,24.799999999999997,,,,0.0,16.3,,,,,0.0,1.3000000000000007
2024-01-30 02:00,11.7,0.0,5.0,0.0,0.0,0.0,41.4,29.0,10.700000000000003,17.0,0.0,0.0,7.5,6.599999999999994,1.0,10.3,0.0,11.5,3.799999999999997,14.7,,,0.0,1.0,,0.0,1.5,,,,0.0,8.600000000000001,,,,,0.0,0.0
2024-01-30 03:00,7.700000000000003,10.600000000000001,0.0,0.0,8.299999999999997,5.0,34.9,19.0,14.499999999999993,29.0,0.0,1.0,26.900000000000006,12.899999999999999,17.500000000000004,3.1999999999999993,0.0,0.0,15.799999999999997,0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,0.0,15.800000000000004,,,,,1.1000000000000014,3.900000000000002
2024-01-30 04:00,12.899999999999999,1.6999999999999993,5.0,1.0,0.0,8.0,24.8,13.0,18.200000000000003,12.0,0.0,8.0,40.39999999999999,10.899999999999999,8.100000000000001,2.900000000000002,0.0,0.0,7.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.599999999999998,,,,,0.0,1.6000000000000014
2024-01-30 05:00,23.8,8.8,7.0,5.0,0.0,2.0,21.4,13.0,0.0,3.0,0.0,0.0,33.7,21.700000000000003,0.0,0.0,0.0,0.0,36.400000000000006,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000284,,,,2.9000000000000057,10.399999999999999,,,,,2.799999999999997,3.8000000000000007
2024-01-30 06:00,10.700000000000003,2.0,25.0,18.0,0.0,7.0,36.3,16.0,0.0,13.0,6.199999999999996,13.0,36.099999999999994,29.6,13.299999999999997,5.899999999999999,0.0,0.0,36.19999999999999,38.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,16.1,,,,,0.5999999999999979,0.0
2024-01-30 07:00,17.0,0.0,24.0,27.0,4.399999999999999,5.0,46.2,14.0,0.0,0.0,15.399999999999999,0.0,53.000000000000014,16.700000000000003,10.699999999999996,11.9,1.3000000000000043,5.400000000000002,50.10000000000001,0.6999999999999993,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,8.399999999999999,,,,,0.0,0.0
2024-01-30 08:00,13.699999999999996,0.0,33.0,18.0,,1.0,,9.0,0.0,19.0,0.0,0.0,60.60000000000001,26.4,11.800000000000004,0.0,0.0,3.1999999999999993,4.399999999999977,12.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,9.400000000000006,,,,0.0,6.600000000000001,,,,,4.0,7.200000000000003
2024-01-30 09:00,22.5,15.399999999999999,22.0,19.0,10.100000000000001,4.0,64.2,29.0,0.0,28.0,18.39999999999999,0.0,59.79999999999998,17.199999999999996,38.2,9.700000000000003,4.099999999999994,0.0,0.0,3.200000000000003,0.0,0.0,16.0,0.0,0.0,15.0,13.599999999999994,,,,0.0,8.5,,,,,7.5,6.900000000000002
2024-01-30 10:00,7.200000000000003,6.0,13.0,5.0,0.0,3.0,,0.0,0.0,19.0,19.6,16.0,39.79999999999998,9.600000000000001,14.299999999999997,22.1,5.5,1.2999999999999972,8.400000000000006,28.0,38.2,0.0,,4.0,,,21.6,,,,10.900000000000006,30.200000000000003,,,,,73.6,14.299999999999997
2024-01-30 11:00,0.0,1.5,10.0,0.0,0.0,4.0,,0.0,20.200000000000003,4.0,1.6999999999999957,6.0,48.000000000000014,24.5,0.0,16.2,0.0,0.0,18.5,7.700000000000003,30.699999999999996,0.0,0.0,0.0,,,13.100000000000001,,,,8.5,24.299999999999997,,,,,129.5,5.099999999999994
2024-01-30 12:00,0.0,2.299999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,17.099999999999998,0.0,11.400000000000002,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,0.0,2.099999999999998,,,,,,12.2
2024-01-30 13:00,0.0,5.800000000000001,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.200000000000003,0.0,0.0,7.9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,0.0
2024-01-30 14:00,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,5.1,0.0,0.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,56.2,0.0
2024-01-30 15:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,18.200000000000003,0.0,0.0,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,,,,0.0,4.0,,,,,76.4,0.0
2024-01-30 16:00,0.0,1.6999999999999993,39.0,16.0,0.0,12.0,8.600000000000001,0.0,10.200000000000003,1.0,0.0,0.0,11.0,3.700000000000003,0.0,7.399999999999999,0.0,9.0,0.0,18.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.699999999999999,,,,,174.1,0.0
2024-01-30 17:00,0.0,0.0,48.0,14.0,8.799999999999997,18.0,24.4,4.0,15.699999999999996,4.0,0.0,0.0,23.900000000000006,0.20000000000000284,1.3999999999999986,0.0,0.0,1.5,0.0,33.4,0.0,0.0,0.0,0.0,12.0,0.0,1.5,,,,0.0,4.800000000000001,,,,,180.0,0.0
2024-01-30 18:00,6.899999999999999,0.3999999999999986,7.0,0.0,14.299999999999997,8.0,6.399999999999999,0.0,15.899999999999999,3.0,0.0,0.0,12.900000000000006,7.799999999999997,8.700000000000003,5.400000000000002,4.0,0.0,1.5999999999999943,11.700000000000003,0.0,0.0,0.0,0.0,25.0,0.0,10.799999999999997,,,,0.0,1.3000000000000007,,,,,6.399999999999999,0.3000000000000007
2024-01-30 19:00,0.0,0.3999999999999986,1.0,0.0,10.700000000000003,8.0,0.0,0.0,23.9,3.0,0.0,0.0,10.0,1.9000000000000021,3.0999999999999943,6.9,0.0,3.3000000000000007,0.8999999999999915,16.200000000000003,4.299999999999997,0.0,0.0,0.0,0.0,0.0,19.799999999999997,,,,0.0,8.8,,,,,14.600000000000001,4.099999999999998
2024-01-30 20:00,13.5,0.0,11.0,0.0,17.099999999999994,9.0,0.0,0.0,7.800000000000004,0.0,0.0,0.0,5.5,4.300000000000001,5.5,12.599999999999998,0.0,1.0,13.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.899999999999999,,,,0.0,8.2,,,,,0.0,0.0
2024-01-30 21:00,11.100000000000001,0.0,7.0,0.0,2.8999999999999986,12.0,0.0,0.0,18.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000085,,,,0.0,3.5000000000000036,,,,,,2.099999999999998
2024-01-30 22:00,2.4000000000000057,0.0,0.0,0.0,5.200000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,6.800000000000004,,,,,0.0,0.0
2024-01-30 23:00,5.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999999943,0.0,0.0,0.0,,11.0,0.0,0.0,13.300000000000011,,,,0.0,0.0,,,,,0.0,0.0
2024-01-30 24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.100000000000001,4.600000000000001,0.0,0.0,8.800000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0
2024-01-31 01:00,0.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.8999999999999986,8.7,0.0,0.0,0.0,12.299999999999997,0.0,0.0,,0.0,0.0,0.0,4.200000000000003,,,,0.0,4.100000000000001,,,,,4.699999999999999,3.3999999999999986
2024-01-31 02:00,1.1000000000000014,0.0,21.0,5.0,0.0,7.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,7.499999999999998,0.0,0.0,15.600000000000001,11.5,0.0,0.0,5.0,0.0,0.0,0.0,15.100000000000001,,,,0.0,10.799999999999997,,,,,,0.0
2024-01-31 03:00,2.700000000000003,0.0,25.0,18.0,2.799999999999997,15.0,0.0,0.0,10.400000000000006,15.0,3.0999999999999943,0.0,0.0,0.0,10.899999999999999,15.399999999999999,0.0,0.0,28.300000000000004,23.9,0.0,0.0,0.0,2.0,0.0,0.0,7.699999999999996,,,,0.0,6.399999999999999,,,,,,0.1999999999999993
2024-01-31 04:00,0.0,0.0,38.0,17.0,0.0,11.0,10.299999999999997,7.0,26.699999999999996,20.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,4.100000000000001,32.199999999999996,25.4,0.0,0.0,10.0,17.0,0.0,0.0,12.300000000000004,,,,0.0,15.600000000000001,,,,,0.0,7.199999999999999
2024-01-31 05:00,0.0,0.0,21.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.600000000000001,7.600000000000001,21.2,4.800000000000004,4.400000000000002,0.0,29.999999999999996,5.0000000000000036,0.0,12.0,17.0,0.0,0.0,6.399999999999999,,,,0.0,13.5,,,,,31.7,14.700000000000001
2024-01-31 06:00,6.300000000000004,4.100000000000001,3.0,8.0,21.9,6.0,22.0,1.0,0.7999999999999972,6.0,0.0,0.0,0.0,0.0,,49.0,13.599999999999998,5.399999999999999,0.0,46.6,4.299999999999997,1.5,17.0,4.0,0.0,0.0,9.500000000000007,,,,0.0,19.1,,,,,16.0,3.1999999999999993
2024-01-31 07:00,10.799999999999997,0.0,2.0,1.0,0.0,0.0,30.6,10.0,0.0,0.0,1.6000000000000014,5.0,0.0,0.0,1.7999999999999972,28.7,8.100000000000001,5.700000000000003,0.0,34.3,,,22.0,6.0,0.0,0.0,3.200000000000003,,,,0.0,6.600000000000001,,,,,33.900000000000006,4.399999999999999
2024-01-31 08:00,0.0,0.0,23.0,7.0,0.0,9.0,65.0,19.0,0.0,15.0,0.0,0.0,0.0,1.5999999999999943,11.5,1.3000000000000007,0.0,6.800000000000001,0.0,16.9,,,36.0,16.0,6.0,1.0,0.0,,,,0.0,8.200000000000003,,,,,25.099999999999994,8.5
2024-01-31 09:00,0.0,0.0,0.0,6.0,0.0,15.0,56.7,17.0,0.0,14.0,31.900000000000006,0.0,0.0,0.0,13.899999999999999,4.199999999999999,0.0,7.799999999999997,0.0,26.2,8.400000000000006,0.0,70.0,15.0,7.0,38.0,8.099999999999994,,,,0.0,9.600000000000001,,,,,51.0,15.900000000000006
2024-01-31 10:00,0.0,1.8999999999999986,0.0,0.0,0.0,8.0,62.7,15.0,0.0,2.0,14.399999999999991,0.0,0.0,0.0,0.0,7.099999999999998,25.5,0.0,7.300000000000011,15.100000000000001,19.000000000000014,0.0,3.0,12.0,23.0,14.0,17.89999999999999,,,,0.0,4.299999999999997,,,,,35.2,18.5
2024-01-31 11:00,0.0,8.899999999999999,6.0,0.0,0.0,8.0,0.0,0.0,2.299999999999997,7.0,23.30000000000001,0.0,0.0,0.0,0.0,4.300000000000001,6.400000000000006,0.0,11.5,24.3,6.900000000000006,0.0,,0.0,0.0,0.0,14.900000000000006,,,,0.0,14.5,,,,,37.599999999999994,6.600000000000001
2024-01-31 12:00,,,14.0,0.0,0.0,10.0,0.0,0.0,20.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000284,25.5,16.1,9.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,16.000000000000004,,,,,,1.0
2024-01-31 13:00,,,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,4.400000000000002,0.0,0.0,48.0,10.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,0.0
2024-01-31 14:00,,,5.0,0.0,0.0,0.0,0.0,0.0,8.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,11.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,60.599999999999994,0.0
2024-01-31 15:00,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,0.0
2024-01-31 16:00,,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.8999999999999986,,0.0,,,52.19999999999999,0.0
2024-01-31 17:00,,,16.0,0.0,0.0,4.0,0.0,0.0,6.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.1000000000000014,18.199999999999996,0.0,,,6.700000000000003,0.0
2024-01-31 18:00,,0.0,11.0,0.0,0.0,1.0,0.0,0.0,9.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.6000000000000014,24.199999999999996,0.0,,,0.0,0.0
2024-01-31 19:00,0.0,,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,2.4000000000000057,,,,0.0,3.6999999999999993,23.9,0.0,,,0.0,0.0
2024-01-31 20:00,13.499999999999996,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,4.299999999999997,1.6999999999999993,0.0,0.0,2.700000000000003,9.8,3.0,2.8999999999999986,0.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,0.0,0.0,27.599999999999994,2.8999999999999986,,,0.0,0.0
2024-01-31 21:00,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,8.800000000000004,0.0,,,0.0,2.599999999999998
2024-01-31 22:00,0.5,3.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,5.699999999999999
2024-01-31 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.199999999999996,0.0,,,0.0,0.0
2024-01-31 24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
